"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared.name","Stress","TopologicalCoefficient","exprType","latoraClosenessCentrality"
3.74757281553398,0.011509879797598,0.266839378238342,0.166666666666667,4,9,"false","A1CF",7,0,4,0,0.914138349514563,"false",0,"A1CF",1962,0.342105263157895,"down",61.6051587301587
4.74271844660194,0,0.210849539406346,0,1,10,"false","CLMN",4,0,1,0,0.883040048543689,"false",0,"CLMN",0,0,"down",46.6777777777778
3.25728155339806,0.0142592658488958,0.307004470938897,0.464285714285714,8,8,"false","PCK1",9.25,0,8,0,0.929459951456311,"false",0,"PCK1",3154,0.225609756097561,"down",72.0345238095238
3.79611650485437,0.00383177280531201,0.263427109974425,0,3,8,"false","SLC17A4",7,0,3,0,0.912621359223301,"false",0,"SLC17A4",790,0.352941176470588,"down",60.2440476190476
2.87864077669903,0.100390155545126,0.347386172006745,0.183333333333333,16,8,"false","NR1H4",10.1875,0,16,0,0.941292475728155,"false",0,"NR1H4",21540,0.12734375,"down",84.8678571428571
2.93689320388349,0.0391523730292035,0.340495867768595,0.333333333333333,10,7,"false","ABCB1",12.8,0,10,0,0.939472087378641,"false",0,"ABCB1",10690,0.185507246376812,"down",80.3095238095238
2.86893203883495,0.0637287210753659,0.348561759729272,0.164835164835165,14,7,"false","ABCG2",9.57142857142857,0,14,0,0.941595873786408,"false",0,"ABCG2",14554,0.131790744466801,"down",83.5595238095238
3.50970873786408,0.010937305038891,0.284923928077455,0.2,6,8,"false","SLC22A5",6.83333333333333,0,6,0,0.921571601941748,"false",0,"SLC22A5",2012,0.256410256410256,"down",66.4440476190476
3.36893203883495,0.0154607100198572,0.296829971181556,0.3,5,7,"false","SLC7A11",10.8,0,5,0,0.925970873786408,"false",0,"SLC7A11",2348,0.24,"up",69.5190476190476
3.06796116504854,0.0292627630332741,0.325949367088608,0.2,11,8,"false","UGT1A8",11.1818181818182,0,11,0,0.935376213592233,"false",0,"UGT1A8",10988,0.213286713286713,"down",77.3178571428571
3.25728155339806,0.0166482179918578,0.307004470938897,0.424242424242424,12,8,"false","UGT1A9",10.6666666666667,0,12,0,0.929459951456311,"false",0,"UGT1A9",6082,0.248062015503876,"down",74.0773809523809
3.61650485436893,0.00236419198587498,0.276510067114094,0.464285714285714,8,8,"false","UGT1A4",11,0,8,0,0.918234223300971,"false",0,"UGT1A4",1454,0.392857142857143,"down",65.6107142857143
3.06796116504854,0.0292627630332741,0.325949367088608,0.2,11,8,"false","UGT1A1",11.1818181818182,0,11,0,0.935376213592233,"false",0,"UGT1A1",10988,0.213286713286713,"down",77.3178571428571
3.5,0.0232376207163663,0.285714285714286,0.294871794871795,13,8,"false","SULT1A1",8.15384615384615,0,13,0,0.921875,"false",0,"SULT1A1",5068,0.275862068965517,"down",69.5345238095238
2.63106796116505,0.205741030302007,0.380073800738007,0.195564516129032,32,6,"false","CD44",10.96875,0,32,0,0.949029126213592,"false",0,"CD44",42050,0.121839887640449,"up",96.4833333333333
3.5,0.00041804518569272,0.285714285714286,0.666666666666667,3,8,"false","SLCO4A1",12,0,3,0,0.921875,"false",0,"SLCO4A1",116,0.444444444444444,"up",65.2107142857143
3.44660194174757,0.00323083654563273,0.290140845070423,0,3,8,"false","GHR",13.6666666666667,0,3,0,0.923543689320388,"false",0,"GHR",892,0.351851851851852,"down",66.9607142857143
3.58252427184466,0.0186303525283824,0.279132791327913,0,4,8,"false","GPX3",6,0,4,0,0.919296116504854,"false",0,"GPX3",2484,0.25,"down",63.8178571428571
3.10679611650485,0.0063031510934574,0.321875,0.428571428571429,7,7,"false","LGR5",14.1428571428571,0,7,0,0.934162621359223,"false",0,"LGR5",1630,0.252551020408163,"up",75.402380952381
3.29126213592233,0.0125392030069555,0.303834808259587,0.571428571428571,8,7,"false","MET",16.375,0,8,0,0.928398058252427,"false",0,"MET",2946,0.300925925925926,"up",72.902380952381
2.88349514563107,0.0305197320770477,0.346801346801347,0.285714285714286,8,7,"false","KLF4",16.5,0,8,0,0.941140776699029,"false",0,"KLF4",6808,0.191176470588235,"down",82.1690476190476
3.75728155339806,0,0.266149870801034,1,4,8,"false","ACACB",9,0,4,0,0.913834951456311,"false",0,"ACACB",0,0.5,"down",60.9440476190476
3.08252427184466,0.0497740382031302,0.324409448818898,0.244444444444444,10,7,"false","FABP4",11.1,0,10,0,0.934921116504854,"false",0,"FABP4",8498,0.180327868852459,"down",77.4690476190476
3.33980582524272,0.0185418582889118,0.299418604651163,0.333333333333333,10,8,"false","ACOX1",6.8,0,10,0,0.926881067961165,"false",0,"ACOX1",3772,0.206060606060606,"down",71.2107142857143
3.44174757281553,0.00995256050854197,0.290550070521862,0.5,8,8,"false","SCD",7.75,0,8,0,0.923695388349515,"false",0,"SCD",2600,0.267241379310345,"up",68.4440476190476
3.70873786407767,0.00904230196906769,0.269633507853403,0.2,5,9,"false","ETFDH",9.6,0,5,0,0.915351941747573,"false",0,"ETFDH",1098,0.23,"down",65.0634920634921
4.25728155339806,0.000108024143190863,0.234891676168757,0.666666666666667,3,9,"false","FADS1",7.33333333333333,0,3,0,0.898209951456311,"false",0,"FADS1",26,0.611111111111111,"up",53.665873015873
3.6504854368932,0.0180489865799802,0.273936170212766,0.380952380952381,7,9,"false","HMGCS2",7.71428571428571,0,7,0,0.917172330097087,"false",0,"HMGCS2",3922,0.28042328042328,"down",65.0051587301587
3.94174757281553,0.00112628999812808,0.253694581280788,0.5,4,9,"false","SLC25A20",7,0,4,0,0.908070388349515,"false",0,"SLC25A20",130,0.368421052631579,"down",59.1634920634921
3.6504854368932,0.00452277874788376,0.273936170212766,0.333333333333333,3,8,"false","EPHX2",9,0,3,0,0.917172330097087,"false",0,"EPHX2",596,0.412698412698413,"down",62.3440476190476
5.25728155339806,0.0288420554108454,0.190212373037858,0,2,9,"false","ADAMDEC1",2.5,0,2,0,0.866959951456311,"false",0,"ADAMDEC1",8394,0.5,"down",43.1492063492064
4.29126213592233,0.0383226774015313,0.233031674208145,0,3,8,"false","TACSTD2",5,0,3,0,0.897148058252427,"false",0,"TACSTD2",11192,0.363636363636364,"up",53.9797619047619
6.23300970873786,0.0193227563343595,0.160436137071651,0,2,10,"false","SMPDL3A",2,0,2,0,0.836468446601942,"false",0,"SMPDL3A",5600,0.5,"down",36.2646825396825
3.44174757281553,0.0215447992127523,0.290550070521862,0.333333333333333,13,8,"false","ADH1B",8.30769230769231,0,13,0,0.923695388349515,"false",0,"ADH1B",6554,0.267990074441687,"down",70.3345238095238
3.29126213592233,0.0497105681765587,0.303834808259587,0.0952380952380952,7,8,"false","AHCYL2",8.14285714285714,0,7,0,0.928398058252427,"false",0,"AHCYL2",9186,0.197802197802198,"down",71.3011904761905
4.04854368932039,0.01503750622896,0.247002398081535,0.1,5,9,"false","AKR1B10",6.8,0,5,0,0.904733009708738,"false",0,"AKR1B10",3406,0.326315789473684,"down",57.8646825396825
3.90776699029126,0.00106736911819586,0.255900621118012,0.266666666666667,6,9,"false","UGT1A5",10.6666666666667,0,6,0,0.909132281553398,"false",0,"UGT1A5",640,0.444444444444444,"down",60.2884920634921
3.86893203883495,0.000662231470701444,0.258469259723965,0.666666666666667,7,9,"false","UGT1A7",11.2857142857143,0,7,0,0.910345873786408,"false",0,"UGT1A7",464,0.451428571428571,"down",61.4218253968254
3.86893203883495,0.000662231470701444,0.258469259723965,0.666666666666667,7,9,"false","UGT1A10",11.2857142857143,0,7,0,0.910345873786408,"false",0,"UGT1A10",464,0.451428571428571,"down",61.4218253968254
3.83495145631068,0.000164660887401354,0.260759493670886,0.666666666666667,6,9,"false","SULT1A2",11.3333333333333,0,6,0,0.911407766990291,"false",0,"SULT1A2",142,0.515151515151515,"down",60.9956349206349
3.48058252427184,0.01589085352725,0.287308228730823,0.254545454545455,11,8,"false","ADH1C",8.27272727272727,0,11,0,0.922481796116505,"false",0,"ADH1C",5664,0.275757575757576,"down",68.7845238095238
3.52427184466019,0.0153518480600767,0.283746556473829,0.166666666666667,4,7,"false","MAOA",12,0,4,0,0.921116504854369,"false",0,"MAOA",3154,0.328571428571429,"down",65.9095238095238
3.0873786407767,0.0692876290217167,0.323899371069182,0.0833333333333333,9,7,"false","SERPINB5",9.22222222222222,0,9,0,0.934769417475728,"false",0,"SERPINB5",11416,0.167755991285403,"up",76.6595238095238
3.79126213592233,0.0068749237230131,0.263764404609475,0.4,5,9,"false","MTHFD2",5.4,0,5,0,0.912773058252427,"false",0,"MTHFD2",1064,0.3,"up",61.2789682539683
3.39320388349515,0.0243378546579534,0.294706723891273,0.142857142857143,7,8,"false","SHMT2",4.71428571428571,0,7,0,0.925212378640777,"false",0,"SHMT2",3612,0.186335403726708,"up",68.2011904761905
3.58252427184466,0.0203460062951974,0.279132791327913,0,4,8,"false","SELENBP1",9.25,0,4,0,0.919296116504854,"false",0,"SELENBP1",2520,0.25,"down",65.2178571428571
3.82038834951456,0.0339136324283065,0.261753494282084,0.178571428571429,8,9,"false","SLC4A4",5.875,0,8,0,0.91186286407767,"false",0,"SLC4A4",5542,0.22,"down",62.8289682539683
3.79126213592233,0.0115036889773323,0.263764404609475,0,3,9,"false","SORD",6,0,3,0,0.912773058252427,"false",0,"SORD",1664,0.333333333333333,"up",60.1623015873016
3.95145631067961,0.0142877577240182,0.253071253071253,0.133333333333333,6,9,"false","DHRS11",7.83333333333333,0,6,0,0.907766990291262,"false",0,"DHRS11",2406,0.305555555555556,"down",60.1718253968254
5.04368932038835,0,0.198267564966314,0,1,10,"false","DHRS9",5,0,1,0,0.873634708737864,"false",0,"DHRS9",0,0,"down",44.1956349206349
3.61165048543689,1.57865656326466e-05,0.276881720430108,0.833333333333333,4,7,"false","ANK2",13.5,0,4,0,0.918385922330097,"false",0,"ANK2",2,0.421875,"down",64.3357142857143
3.05339805825243,0.0127832860225796,0.327503974562798,0.447619047619048,15,7,"false","MMP7",14.8,0,15,0,0.935831310679612,"false",0,"MMP7",3462,0.224242424242424,"up",80.5357142857143
3.61165048543689,1.57865656326466e-05,0.276881720430108,0.833333333333333,4,7,"false","ANK3",13.5,0,4,0,0.918385922330097,"false",0,"ANK3",2,0.421875,"down",64.3357142857143
3.61650485436893,0,0.276510067114094,1,3,7,"false","EPB41L3",13.3333333333333,0,3,0,0.918234223300971,"false",0,"EPB41L3",0,0.416666666666667,"down",63.8357142857143
3.16019417475728,0.0418928167472043,0.316436251920123,0.138888888888889,9,7,"false","ANPEP",10,0,9,0,0.932493932038835,"false",0,"ANPEP",7782,0.179012345679012,"down",75.2761904761905
3.99514563106796,0.00059030269918417,0.250303766707169,0,2,8,"false","CEACAM7",9.5,0,2,0,0.906401699029126,"false",0,"CEACAM7",140,0.53125,"down",57.3702380952381
4.15533980582524,0,0.240654205607477,0,1,8,"false","CEACAM1",9,0,1,0,0.901395631067961,"false",0,"CEACAM1",0,0,"down",53.7369047619048
3.06310679611651,0.0206934184349135,0.326465927099842,0.361111111111111,9,7,"false","FAP",15.1111111111111,0,9,0,0.935527912621359,"false",0,"FAP",6048,0.251851851851852,"up",76.9595238095238
3.02427184466019,0.0920951039513667,0.330658105939005,0.153846153846154,13,8,"false","SI",8.30769230769231,0,13,0,0.936741504854369,"false",0,"SI",22858,0.146853146853147,"down",79.3845238095238
3.68446601941748,0.00214656824543759,0.271409749670619,0.666666666666667,3,8,"false","MEP1B",8.66666666666667,0,3,0,0.916110436893204,"false",0,"MEP1B",522,0.433333333333333,"down",61.6511904761905
3.36893203883495,0.00262295616239699,0.296829971181556,0.644444444444444,10,7,"false","CXCL2",15.5,0,10,0,0.925970873786408,"false",0,"CXCL2",956,0.31,"up",71.9761904761905
3.28640776699029,0.00497115503862206,0.304283604135894,0.576923076923077,13,7,"false","CXCL1",14.6153846153846,0,13,0,0.928549757281553,"false",0,"CXCL1",1520,0.265734265734266,"up",74.9928571428571
5.00970873786408,0,0.199612403100775,0,1,9,"false","ANXA3",2,0,1,0,0.874696601941748,"false",0,"ANXA3",0,0,"up",44.3313492063492
4.01456310679612,0.00970873786407767,0.249093107617896,0,2,8,"false","S100A11",11,0,2,0,0.905794902912621,"false",0,"S100A11",1740,0.5,"up",57.4702380952381
4.20873786407767,0.00417840379570299,0.23760092272203,0.761904761904762,7,9,"false","AQP8",8.14285714285714,0,7,0,0.899726941747573,"false",0,"AQP8",1260,0.387755102040816,"down",57.2051587301587
4.01941747572816,0.0210963247413285,0.248792270531401,0.472222222222222,9,9,"false","MS4A12",6.88888888888889,0,9,0,0.905643203883495,"false",0,"MS4A12",3730,0.317460317460317,"down",60.3456349206349
4.1504854368932,0.00500507106940387,0.24093567251462,0.714285714285714,7,9,"false","GUCA2B",8.14285714285714,0,7,0,0.901547330097087,"false",0,"GUCA2B",796,0.4,"down",57.7123015873016
4.6747572815534,0.0193227563343595,0.213914849428868,0.333333333333333,3,10,"false","BEST2",6.66666666666667,0,3,0,0.885163834951456,"false",0,"BEST2",4180,0.527777777777778,"down",49.7027777777778
4.22330097087379,0,0.236781609195402,1,6,9,"false","ZG16",9.16666666666667,0,6,0,0.899271844660194,"false",0,"ZG16",0,0.458333333333333,"down",56.4551587301587
3.70388349514563,0.0423508287997106,0.269986893840105,0.4,11,9,"false","SLC26A3",7.27272727272727,0,11,0,0.915503640776699,"false",0,"SLC26A3",9916,0.227272727272727,"down",66.1456349206349
3.56796116504854,0.0209234219879607,0.280272108843537,0.444444444444444,10,8,"false","CLCA4",7.7,0,10,0,0.919751213592233,"false",0,"CLCA4",5408,0.253333333333333,"down",67.3345238095238
3.44660194174757,0.0613294589297856,0.290140845070423,0.345454545454545,11,8,"false","GUCA2A",7.90909090909091,0,11,0,0.923543689320388,"false",0,"GUCA2A",14418,0.193181818181818,"down",70.7011904761905
4.38834951456311,0,0.22787610619469,0,1,9,"false","ASPA",7,0,1,0,0.894114077669903,"false",0,"ASPA",0,0,"down",50.2480158730159
3.50970873786408,0.00016886188541289,0.284923928077455,0.989473684210526,20,9,"false","ATAD2",22.4,0,20,0,0.921571601941748,"false",0,"ATAD2",240,0.546341463414634,"up",73.8384920634921
3.39320388349515,0.0189168028509099,0.294706723891273,0.857142857142857,22,9,"false","TRIP13",21,0,22,0,0.925212378640777,"false",0,"TRIP13",2716,0.476239669421488,"up",76.7384920634921
3.47572815533981,0.000910503633104644,0.287709497206704,0.9004329004329,22,9,"false","CDC6",21.3181818181818,0,22,0,0.922633495145631,"false",0,"CDC6",734,0.507575757575758,"up",75.3051587301587
3.15533980582524,0.0385140008392625,0.316923076923077,0.658461538461538,26,8,"false","AURKA",18.8076923076923,0,26,0,0.932645631067961,"false",0,"AURKA",8000,0.374615384615385,"up",82.677380952381
3.50970873786408,0.00016886188541289,0.284923928077455,0.989473684210526,20,9,"false","DLGAP5",22.4,0,20,0,0.921571601941748,"false",0,"DLGAP5",240,0.546341463414634,"up",73.8384920634921
3.29126213592233,0.0128037841056046,0.303834808259587,0.716666666666667,25,8,"false","CCNB1",19.32,0,25,0,0.928398058252427,"false",0,"CCNB1",4404,0.429333333333333,"up",79.4107142857143
3.47572815533981,0.000910503633104644,0.287709497206704,0.9004329004329,22,9,"false","CCNA2",21.3181818181818,0,22,0,0.922633495145631,"false",0,"CCNA2",734,0.507575757575758,"up",75.3051587301587
2.8495145631068,0.130472794841185,0.350936967632027,0.666666666666667,24,8,"false","FOXM1",20.375,0,24,0,0.942202669902913,"false",0,"FOXM1",27338,0.261217948717949,"up",88.5678571428571
3.46116504854369,0.0117272872415084,0.288920056100982,0.771739130434783,24,9,"false","UBE2C",19.7916666666667,0,24,0,0.92308859223301,"false",0,"UBE2C",2466,0.470238095238095,"up",76.4718253968254
3.85436893203884,0.000323453002543341,0.259445843828715,0.923976608187134,19,9,"false","RFC3",21.5789473684211,0,19,0,0.910800970873786,"false",0,"RFC3",116,0.553306342780027,"up",68.8896825396825
3.5,0.00819394517689447,0.285714285714286,0.895238095238095,21,9,"false","FANCI",21.4285714285714,0,21,0,0.921875,"false",0,"FANCI",1276,0.521486643437863,"up",74.5051587301587
3.50485436893204,0.000274507548718984,0.285318559556787,0.942857142857143,21,9,"false","ECT2",21.8095238095238,0,21,0,0.921723300970874,"false",0,"ECT2",296,0.531939605110337,"up",74.3384920634921
3.50485436893204,0.000274507548718984,0.285318559556787,0.942857142857143,21,9,"false","CENPA",21.8095238095238,0,21,0,0.921723300970874,"false",0,"CENPA",296,0.531939605110337,"up",74.3384920634921
3.47572815533981,0.00372855394476507,0.287709497206704,0.835497835497836,22,9,"false","NEK2",20.5909090909091,0,22,0,0.922633495145631,"false",0,"NEK2",1590,0.49025974025974,"up",75.3051587301587
3.50485436893204,0.00299228357489552,0.285318559556787,0.904761904761905,21,9,"false","PRC1",21.4285714285714,0,21,0,0.921723300970874,"false",0,"PRC1",1332,0.522648083623693,"up",74.3384920634921
3.50485436893204,0.00133209704356056,0.285318559556787,0.9,21,9,"false","CEP55",21.4285714285714,0,21,0,0.921723300970874,"false",0,"CEP55",458,0.522648083623693,"up",74.3384920634921
3.50970873786408,0.00016886188541289,0.284923928077455,0.989473684210526,20,9,"false","DTL",22.4,0,20,0,0.921571601941748,"false",0,"DTL",240,0.546341463414634,"up",73.8384920634921
3.42718446601942,0.0176483470949398,0.291784702549575,0.753623188405797,24,9,"false","MAD2L1",19.7083333333333,0,24,0,0.924150485436893,"false",0,"MAD2L1",2730,0.456395348837209,"up",77.1884920634921
3.4126213592233,0.0157112653595985,0.29302987197724,0.742753623188406,24,9,"false","TPX2",19.5833333333333,0,24,0,0.924605582524272,"false",0,"TPX2",3506,0.444128787878788,"up",77.3718253968254
3.27184466019417,0.0183739958998028,0.305637982195846,0.667692307692308,26,8,"false","CDK1",18.7692307692308,0,26,0,0.929004854368932,"false",0,"CDK1",5016,0.399345335515548,"up",80.3273809523809
3.38349514563107,0.0125333747425056,0.295552367288379,0.790513833992095,23,9,"false","RRM2",20.3913043478261,0,23,0,0.925515776699029,"false",0,"RRM2",2362,0.42481884057971,"up",77.7051587301587
3.24757281553398,0.0560581202511985,0.307922272047833,0.0714285714285714,8,8,"false","NME1",10,0,8,0,0.929763349514563,"false",0,"NME1",7766,0.191326530612245,"up",73.7440476190476
4.04368932038835,0.00201276476141377,0.247298919567827,0.714285714285714,7,9,"false","CSE1L",20.8571428571429,0,7,0,0.904884708737864,"false",0,"CSE1L",592,0.647321428571429,"up",60.7253968253968
3.80582524271845,0.0125433600095533,0.262755102040816,0.833333333333333,12,9,"false","UBE2S",22.0833333333333,0,12,0,0.912317961165048,"false",0,"UBE2S",3384,0.55,"up",66.6730158730159
4.1504854368932,0,0.24093567251462,0,1,9,"false","PHLDA1",26,0,1,0,0.901547330097087,"false",0,"PHLDA1",0,0,"up",55.9420634920635
