"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared.name","Stress","TopologicalCoefficient","exprType","latoraClosenessCentrality"
3.63592233009709,0,0.275033377837116,1,11,9,"false","CDC25B",23.3636363636364,0,11,0,0.917627427184466,"false",0,"CDC25B",0,0.631449631449631,"up",67.8384920634921
4.45631067961165,0,0.224400871459695,0,1,10,"false","AZGP1",24,0,1,0,0.891990291262136,"false",0,"AZGP1",0,0,"up",52.5849206349206
3.70873786407767,0.00682939460140479,0.269633507853403,0,3,8,"false","BCHE",7.33333333333333,0,3,0,0.915351941747573,"false",0,"BCHE",1092,0.333333333333333,"down",61.4345238095238
3.94174757281553,0.0121936394923243,0.253694581280788,0.1,5,9,"false","CA1",3.4,0,5,0,0.908070388349515,"false",0,"CA1",1544,0.233333333333333,"down",58.8146825396825
3.65533980582524,0.00828917850396837,0.273572377158035,0.133333333333333,6,8,"false","BCL2",7.5,0,6,0,0.917020631067961,"false",0,"BCL2",1370,0.2,"down",65.802380952381
3.81553398058252,0.010392311704066,0.262086513994911,0.166666666666667,4,9,"false","PPAT",10.5,0,4,0,0.912014563106796,"false",0,"PPAT",1288,0.285714285714286,"up",62.3980158730159
3.83495145631068,0.00298816040747736,0.260759493670886,0,3,8,"false","PDE9A",6.33333333333333,0,3,0,0.911407766990291,"false",0,"PDE9A",526,0.355555555555556,"down",60.072619047619
4.26699029126214,0.000664554986950976,0.234357224118316,0,2,9,"false","C7",4.5,0,2,0,0.897906553398058,"false",0,"C7",108,0.5,"down",53.7349206349206
3.26699029126214,0.0196014008958434,0.306092124814264,0.333333333333333,4,7,"false","PMAIP1",22.25,0,4,0,0.929156553398058,"false",0,"PMAIP1",4982,0.366666666666667,"up",72.352380952381
3.30097087378641,0.0213762350456519,0.302941176470588,0.133333333333333,6,8,"false","PRKACB",16.1666666666667,0,6,0,0.928094660194175,"false",0,"PRKACB",4702,0.284848484848485,"down",72.3940476190476
5.66019417475728,0.00970873786407767,0.176672384219554,0,2,11,"false","CLIC5",2,0,2,0,0.854368932038835,"false",0,"CLIC5",2092,0.5,"down",40.0246392496393
3.02912621359223,0.0106700911524152,0.330128205128205,0.542483660130719,18,6,"false","BGN",15.3333333333333,0,18,0,0.936589805825243,"false",0,"BGN",3982,0.255555555555556,"up",81.35
3.02912621359223,0.0458077072731204,0.330128205128205,0.428571428571429,21,7,"false","TIMP1",14.3333333333333,0,21,0,0.936589805825243,"false",0,"TIMP1",10062,0.226001511715797,"up",83.2928571428571
2.8495145631068,0.0543867822033771,0.350936967632027,0.332307692307692,26,6,"false","COL1A1",12.6538461538462,0,26,0,0.942202669902913,"false",0,"COL1A1",12724,0.180769230769231,"up",88.4166666666667
3.79126213592233,5.26218854421554e-06,0.263764404609475,0.9,5,7,"false","INHBA",19.2,0,5,0,0.912773058252427,"false",0,"INHBA",2,0.619354838709677,"up",62.1690476190476
2.66504854368932,0.107280397848271,0.375227686703097,0.274853801169591,19,7,"false","SOX9",14.6315789473684,0,19,0,0.947967233009709,"false",0,"SOX9",25302,0.148764769065521,"up",91.0595238095238
3.83495145631068,0,0.260759493670886,1,3,7,"false","MATN2",19.6666666666667,0,3,0,0.911407766990291,"false",0,"MATN2",0,0.756410256410256,"down",60.1690476190476
3.62621359223301,0.00332588603101845,0.275769745649264,0.523809523809524,7,7,"false","SULF1",14,0,7,0,0.917930825242718,"false",0,"SULF1",900,0.494897959183673,"up",64.9190476190476
3.00485436893204,0.0159225492088906,0.332794830371567,0.452380952380952,21,6,"false","COL1A2",14.0952380952381,0,21,0,0.937348300970874,"false",0,"COL1A2",6070,0.227342549923195,"up",83.1833333333333
3.02427184466019,0.0103329101587124,0.330658105939005,0.555555555555556,18,6,"false","MMP3",15.9444444444444,0,18,0,0.936741504854369,"false",0,"MMP3",4082,0.261384335154827,"up",81.5166666666667
3.30097087378641,0.00400234973497874,0.302941176470588,0.583333333333333,16,7,"false","MMP1",16,0,16,0,0.928094660194175,"false",0,"MMP1",1572,0.280701754385965,"up",76.3095238095238
3.07766990291262,0.0179774382605358,0.324921135646688,0.457516339869281,18,7,"false","CXCL12",15.1111111111111,0,18,0,0.935072815533981,"false",0,"CXCL12",5216,0.245901639344262,"down",81.1595238095238
3.19902912621359,0.0353107574983334,0.312594840667678,0.666666666666667,10,7,"false","COL10A1",16.7,0,10,0,0.931280339805825,"false",0,"COL10A1",8758,0.319230769230769,"up",74.7595238095238
3.34466019417476,0.0387425424293963,0.298984034833091,0.581818181818182,11,7,"false","TGFBI",16.9090909090909,0,11,0,0.926729368932039,"false",0,"TGFBI",11740,0.327985739750446,"up",73.0928571428571
3.39320388349515,0.000566547532978826,0.294706723891273,0.833333333333333,9,7,"false","COL11A1",16.6666666666667,0,9,0,0.925212378640777,"false",0,"COL11A1",266,0.43859649122807,"up",70.0095238095238
2.90776699029126,0.0374948888349202,0.343906510851419,0.376623376623377,22,7,"false","SPP1",13.8181818181818,0,22,0,0.940382281553398,"false",0,"SPP1",8248,0.199604743083004,"up",85.8928571428571
3.49029126213592,0.0020460362138067,0.286509040333797,0.581818181818182,11,7,"false","COL5A2",12.3636363636364,0,11,0,0.922178398058252,"false",0,"COL5A2",756,0.37465564738292,"up",68.8428571428571
3.36407766990291,0.00407316644563996,0.297258297258297,0.523809523809524,15,6,"false","THBS2",14.0666666666667,0,15,0,0.926122572815534,"false",0,"THBS2",1598,0.305797101449275,"up",73.6333333333333
3.2621359223301,0.00346925694862727,0.306547619047619,0.681818181818182,12,6,"false","COL4A1",16.75,0,12,0,0.929308252427185,"false",0,"COL4A1",1454,0.316037735849057,"up",74.5833333333333
7.21844660194175,0.00970873786407767,0.138533960995293,0,2,11,"false","C1orf115",1.5,0,2,0,0.80567354368932,"false",0,"C1orf115",2802,0.5,"down",31.2329725829726
8.21359223300971,0,0.121749408983452,0,1,12,"false","LRRC19",2,0,1,0,0.774575242718447,"false",0,"LRRC19",0,0,"down",26.8945887445887
3.68932038834951,0.00580119231093329,0.271052631578947,0.333333333333333,3,8,"false","CFD",11.3333333333333,0,3,0,0.915958737864078,"false",0,"CFD",1130,0.379310344827586,"down",62.7607142857143
4.21359223300971,0.00310940921850457,0.237327188940092,0.333333333333333,4,10,"false","CA2",6.75,0,4,0,0.899575242718447,"false",0,"CA2",458,0.355263157894737,"down",55.5742063492063
4.52427184466019,0.00135871771557303,0.221030042918455,0.333333333333333,3,10,"false","CA7",5.33333333333333,0,3,0,0.889866504854369,"false",0,"CA7",218,0.416666666666667,"down",50.890873015873
4.47087378640777,0,0.223669923995657,1,2,10,"false","CA4",9.5,0,2,0,0.891535194174757,"false",0,"CA4",0,0.678571428571429,"down",51.4599206349206
5.01456310679612,0,0.199419167473379,0,1,10,"false","CD177",9,0,1,0,0.874544902912621,"false",0,"CD177",0,0,"down",45.1099206349206
3.57766990291262,0.0123807936627752,0.279511533242877,0,2,7,"false","CDH3",17.5,0,2,0,0.919447815533981,"false",0,"CDH3",3560,0.515625,"up",64.0261904761905
3.59708737864078,0.0288420554108454,0.278002699055331,0.333333333333333,3,7,"false","CR2",12.3333333333333,0,3,0,0.918841019417476,"false",0,"CR2",3654,0.352941176470588,"down",64.4190476190476
3.60194174757282,0.00037556012092328,0.277628032345013,0.333333333333333,3,7,"false","IL6R",16.3333333333333,0,3,0,0.918689320388349,"false",0,"IL6R",124,0.470588235294118,"down",64.3357142857143
3.25728155339806,0.0187149538411658,0.307004470938897,0.487179487179487,13,7,"false","PLAU",14.2307692307692,0,13,0,0.929459951456311,"false",0,"PLAU",4352,0.246963562753036,"up",75.9523809523809
3.52912621359223,0,0.283356258596974,1,2,7,"false","MSLN",27,0,2,0,0.920964805825243,"false",0,"MSLN",0,0.692307692307692,"up",65.352380952381
3.24271844660194,0.0166571764275051,0.308383233532934,0.333333333333333,3,7,"false","PLA2G10",18.3333333333333,0,3,0,0.929915048543689,"false",0,"PLA2G10",3424,0.36734693877551,"down",70.8428571428571
5.16990291262136,0.00165434801224958,0.193427230046948,0.333333333333333,4,10,"false","CDHR2",2.75,0,4,0,0.869690533980582,"false",0,"CDHR2",308,0.416666666666667,"down",44.9849206349206
5.4368932038835,8.68261109795564e-05,0.183928571428571,0.666666666666667,3,11,"false","CDHR5",3.33333333333333,0,3,0,0.861347087378641,"false",0,"CDHR5",8,0.555555555555556,"down",42.0329725829726
4.40291262135922,0.00666923890056981,0.227122381477398,0,2,9,"false","PTPRH",7.5,0,2,0,0.893658980582524,"false",0,"PTPRH",1656,0.5,"down",52.3242063492063
4.70388349514563,0.00826432995773371,0.212590299277606,0.333333333333333,3,10,"false","DPEP1",3,0,3,0,0.884253640776699,"false",0,"DPEP1",1372,0.533333333333333,"up",48.1765873015873
4.8495145631068,0.00503500546736292,0.206206206206206,0.333333333333333,3,10,"false","MYO1A",3.66666666666667,0,3,0,0.879702669902913,"false",0,"MYO1A",1422,0.476190476190476,"down",47.3063492063492
3.54368932038835,0.000450524388901066,0.282191780821918,0.333333333333333,3,8,"false","TEAD4",17.6666666666667,0,3,0,0.920509708737864,"false",0,"TEAD4",132,0.577777777777778,"up",65.1107142857143
3.24271844660194,0.0248285518628148,0.308383233532934,0.333333333333333,7,8,"false","CHGA",8.85714285714286,0,7,0,0.929915048543689,"false",0,"CHGA",5790,0.227106227106227,"down",71.5845238095238
3.67961165048544,0.00476725463033918,0.271767810026385,0.333333333333333,3,9,"false","SLC30A10",8.33333333333333,0,3,0,0.91626213592233,"false",0,"SLC30A10",736,0.421052631578947,"down",61.8456349206349
3.19417475728155,0.0247593601755355,0.31306990881459,0.321428571428571,8,8,"false","PYY",9.75,0,8,0,0.931432038834952,"false",0,"PYY",6012,0.198979591836735,"down",73.9011904761905
3.89805825242718,0.0307990356343268,0.25653798256538,0.1,5,9,"false","STMN2",5.6,0,5,0,0.909435679611651,"false",0,"STMN2",6488,0.238095238095238,"down",60.0384920634921
2.83495145631068,0.113100493287438,0.352739726027397,0.133333333333333,15,8,"false","GCG",8.06666666666667,0,15,0,0.942657766990291,"false",0,"GCG",20570,0.103030303030303,"down",84.9678571428571
3.54368932038835,0.00774430713928265,0.282191780821918,0.4,5,9,"false","SST",7.6,0,5,0,0.920509708737864,"false",0,"SST",1868,0.321739130434783,"down",65.1623015873016
5.01456310679612,0,0.199419167473379,0,1,10,"false","CHP2",9,0,1,0,0.874544902912621,"false",0,"CHP2",0,0,"down",45.1099206349206
4.17961165048544,0.000452919925758784,0.239256678281069,0,2,9,"false","CKB",7.5,0,2,0,0.90063713592233,"false",0,"CKB",94,0.541666666666667,"down",54.9515873015873
3.91747572815534,0.00507708455767419,0.255266418835192,0,4,8,"false","CLEC3B",7.75,0,4,0,0.908828883495146,"false",0,"CLEC3B",852,0.321428571428571,"down",59.8535714285714
3.77184466019417,0.00117694570624237,0.265122265122265,0.5,4,7,"false","TNXB",15.5,0,4,0,0.913379854368932,"false",0,"TNXB",508,0.544642857142857,"down",61.7357142857143
3.86407766990291,0.00538214811472463,0.258793969849246,0,3,7,"false","SEPP1",4,0,3,0,0.910497572815534,"false",0,"SEPP1",782,0.333333333333333,"down",58.5309523809524
6.65533980582524,0,0.150255288110868,0,1,12,"false","PTPRR",2,0,1,0,0.823270631067961,"false",0,"PTPRR",0,0,"down",33.2127344877345
3.57766990291262,0.000201280796820392,0.279511533242877,0.714285714285714,8,7,"false","MMP12",18,0,8,0,0.919447815533981,"false",0,"MMP12",122,0.428571428571429,"up",67.5023809523809
3.78155339805825,0,0.264441591784339,1,2,7,"false","SFRP4",16.5,0,2,0,0.91307645631068,"false",0,"SFRP4",0,0.611111111111111,"up",60.402380952381
3.73300970873786,6.65401530412465e-05,0.267880364109233,0.9,5,7,"false","LOXL2",18.2,0,5,0,0.914593446601942,"false",0,"LOXL2",32,0.56875,"up",63.002380952381
3.79126213592233,0.016853652861525,0.263764404609475,0,2,9,"false","CPM",9,0,2,0,0.912773058252427,"false",0,"CPM",2532,0.5,"down",59.7456349206349
4.58252427184466,0,0.218220338983051,1,2,8,"false","TNFRSF17",3,0,2,0,0.888046116504854,"false",0,"TNFRSF17",0,0.75,"down",48.9666666666667
4.57766990291262,0.00970873786407767,0.218451749734889,0.333333333333333,3,8,"false","POU2AF1",2,0,3,0,0.888197815533981,"false",0,"POU2AF1",1222,0.555555555555556,"down",49.4666666666667
3.86893203883495,0,0.258469259723965,1,5,7,"false","CXCL3",15,0,5,0,0.910345873786408,"false",0,"CXCL3",0,0.576923076923077,"up",60.8619047619048
3.52427184466019,0.000834380977550588,0.283746556473829,0.166666666666667,4,8,"false","SFRP1",11.75,0,4,0,0.921116504854369,"false",0,"SFRP1",202,0.401785714285714,"down",65.5773809523809
3.87864077669903,0.00968304880700054,0.257822277847309,0.266666666666667,10,9,"false","HSD17B2",8.3,0,10,0,0.910042475728155,"false",0,"HSD17B2",4530,0.356521739130435,"down",62.4456349206349
4.19902912621359,0.00911088830226663,0.238150289017341,0.2,5,10,"false","HSD11B2",5.8,0,5,0,0.900030339805825,"false",0,"HSD11B2",1934,0.266666666666667,"down",56.7242063492063
3.4126213592233,0.0370623759040322,0.29302987197724,0.217948717948718,13,9,"false","HSD3B2",8.30769230769231,0,13,0,0.924605582524272,"false",0,"HSD3B2",9366,0.216599190283401,"down",71.9789682539682
4.94660194174757,0,0.20215897939156,0,1,10,"false","DUSP14",6,0,1,0,0.876668689320388,"false",0,"DUSP14",0,0,"up",45.3825396825397
3.83009708737864,0,0.261089987325729,0,1,9,"false","EDN3",15,0,1,0,0.911559466019418,"false",0,"EDN3",0,0,"down",58.4123015873016
3.85922330097087,0.0031602063678045,0.259119496855346,0.166666666666667,4,9,"false","ENTPD5",9.75,0,4,0,0.91064927184466,"false",0,"ENTPD5",418,0.2890625,"down",61.8563492063492
4.09223300970874,0.00190627711894928,0.244365361803084,0.333333333333333,4,9,"false","SQLE",7.75,0,4,0,0.903367718446602,"false",0,"SQLE",446,0.357142857142857,"up",57.1980158730159
4.02912621359223,0.00978419323197916,0.248192771084337,0,3,9,"false","PHLPP2",9.33333333333333,0,3,0,0.905339805825243,"false",0,"PHLPP2",1464,0.36231884057971,"down",58.4634920634921
4.39320388349515,0,0.227624309392265,1,3,10,"false","FHL1",22.3333333333333,0,3,0,0.893962378640777,"false",0,"FHL1",0,0.893333333333333,"down",54.268253968254
3.8252427184466,0,0.261421319796954,1,2,9,"false","REG1A",8.5,0,2,0,0.911711165048544,"false",0,"REG1A",0,0.566666666666667,"up",58.9123015873016
3.78155339805825,0,0.264441591784339,1,2,9,"false","STC1",11.5,0,2,0,0.91307645631068,"false",0,"STC1",0,0.71875,"up",59.6456349206349
3.8252427184466,0,0.261421319796954,1,2,9,"false","REG1B",8.5,0,2,0,0.911711165048544,"false",0,"REG1B",0,0.566666666666667,"up",58.9123015873016
3.7378640776699,0.00208966231246857,0.267532467532468,0.333333333333333,3,7,"false","GDF15",15,0,3,0,0.914441747572815,"false",0,"GDF15",430,0.523809523809524,"up",61.7857142857143
4,0.000751685458606507,0.25,0,2,8,"false","S100A2",6,0,2,0,0.90625,"false",0,"S100A2",74,0.5,"up",56.3964285714286
3.90291262135922,0.00692950488954637,0.256218905472637,0,3,9,"false","SLC26A2",5,0,3,0,0.909283980582524,"false",0,"SLC26A2",934,0.333333333333333,"down",57.9789682539683
4.10679611650485,0.00820430788554087,0.243498817966903,0.333333333333333,4,9,"false","NR3C2",4.5,0,4,0,0.902912621359223,"false",0,"NR3C2",1316,0.354166666666667,"down",56.090873015873
3.89320388349515,0.0145173307453934,0.256857855361596,0.333333333333333,4,9,"false","MEP1A",7.5,0,4,0,0.909587378640777,"false",0,"MEP1A",3310,0.345238095238095,"down",59.7051587301587
4.35922330097087,0.0124360785829744,0.229398663697105,0.166666666666667,4,10,"false","SGK2",4.25,0,4,0,0.89502427184466,"false",0,"SGK2",2320,0.3125,"down",53.8253968253968
4.76699029126214,0.000103802933544823,0.209775967413442,0,2,10,"false","HPGD",7.5,0,2,0,0.882281553398058,"false",0,"HPGD",26,0.590909090909091,"down",48.2527777777778
4.48058252427184,0.00273918639790785,0.223185265438787,0.5,4,10,"false","SCNN1B",4.5,0,4,0,0.891231796116505,"false",0,"SCNN1B",568,0.375,"down",52.418253968254
3.25728155339806,0.0132848322858778,0.307004470938897,0.2,5,8,"false","NR5A2",12.6,0,5,0,0.929459951456311,"false",0,"NR5A2",3518,0.269565217391304,"down",71.5940476190476
4.88349514563107,0.00970873786407767,0.204771371769384,0,2,10,"false","ITM2A",3,0,2,0,0.878640776699029,"false",0,"ITM2A",2062,0.5,"down",46.1849206349206
5.87864077669903,0,0.170107349298101,0,1,11,"false","NEBL",2,0,1,0,0.847542475728155,"false",0,"NEBL",0,0,"up",37.4059884559885
5.06796116504854,0,0.197318007662835,0,1,9,"false","KRT6B",2,0,1,0,0.872876213592233,"false",0,"KRT6B",0,0,"up",43.2099206349206
4.07281553398058,0.00970873786407767,0.245530393325387,0,2,8,"false","TRIM29",5,0,2,0,0.903974514563107,"false",0,"TRIM29",1390,0.5,"up",55.222619047619
4.13106796116505,0.0132468318014323,0.242068155111633,0,3,9,"false","LPAR1",4.66666666666667,0,3,0,0.902154126213592,"false",0,"LPAR1",1790,0.333333333333333,"down",55.918253968254
5.12621359223301,0,0.195075757575758,0,1,10,"false","RCAN2",3,0,1,0,0.871055825242718,"false",0,"RCAN2",0,0,"down",43.3555555555556
4.28155339805825,0.0131747370115757,0.233560090702948,0.2,5,10,"false","NEDD4L",5.4,0,5,0,0.89745145631068,"false",0,"NEDD4L",2504,0.25,"down",56.5539682539683
4.42233009708738,0,0.226125137211855,0,1,10,"false","TUBAL3",24,0,1,0,0.893052184466019,"false",0,"TUBAL3",0,0,"down",52.9849206349206
4.28640776699029,0,0.233295583238958,0,1,8,"false","SEMA6A",8,0,1,0,0.897299757281553,"false",0,"SEMA6A",0,0,"down",52.4380952380952
4.81553398058252,0,0.207661290322581,0,1,10,"false","METTL7A",8,0,1,0,0.880764563106796,"false",0,"METTL7A",0,0,"down",46.7361111111111
5.35436893203883,0,0.186763372620127,0,1,11,"false","MORC4",4,0,1,0,0.863925970873786,"false",0,"MORC4",0,0,"up",41.8476551226551
3.9126213592233,0.00364529463879566,0.255583126550869,0.3,5,8,"false","SLC7A5",4.6,0,5,0,0.908980582524272,"false",0,"SLC7A5",568,0.314285714285714,"up",58.9464285714286
3.93689320388349,0.00119275590503065,0.254007398273736,0.5,4,8,"false","PSAT1",5.5,0,4,0,0.908222087378641,"false",0,"PSAT1",286,0.423076923076923,"up",57.9607142857143
4.08252427184466,0,0.244946492271106,0,1,8,"false","PDCD4",9,0,1,0,0.903671116504854,"false",0,"PDCD4",0,0,"down",54.5559523809524
5.02427184466019,0,0.199033816425121,0,1,10,"false","PPM1H",3,0,1,0,0.874241504854369,"false",0,"PPM1H",0,0,"up",44.6912698412698
4.25242718446602,0,0.235159817351598,0,1,8,"false","SRPX2",13,0,1,0,0.898361650485437,"false",0,"SRPX2",0,0,"up",53.5309523809524
5.57281553398058,0,0.179442508710801,0,1,9,"false","SPIB",3,0,1,0,0.857099514563107,"false",0,"SPIB",0,0,"down",39.456746031746
4.18932038834951,0.00061962270108138,0.238702201622248,0.333333333333333,3,8,"false","SLC3A1",4.33333333333333,0,3,0,0.900333737864078,"false",0,"SLC3A1",48,0.444444444444444,"down",54.4547619047619
4.89320388349515,0,0.204365079365079,0,1,10,"false","VSNL1",5,0,1,0,0.878337378640777,"false",0,"VSNL1",0,0,"up",45.518253968254
3.98058252427184,0.000200459613981947,0.251219512195122,0.5,4,9,"false","SULT1B1",10.25,0,4,0,0.906856796116505,"false",0,"SULT1B1",150,0.539473684210526,"down",58.0718253968254
